GO:0042427	CHEBI:350546	subclass_of
GO:0030888	GO:0065007	subclass_of
UBERON:0007315	UBERON:0003835	subclass_of
UBERON:0015036	UBERON:0012152	subclass_of
HP:0020164	HP:0025326	subclass_of
UBERON:0010096	UBERON:0002028	subclass_of
GO:0044207	GO:1990904	subclass_of
HP:0030380	HP:0030379	subclass_of
HP:0034113	HP:0030057	subclass_of
GO:0010567	GO:0065007	subclass_of
GO:0120025	GO:0042995	subclass_of
GO:0030194	GO:0065007	subclass_of
GO:0035987	GO:0030154	subclass_of
HP:0011740	HP:0011736	subclass_of
HP:0012396	HP:0012439	subclass_of
UBERON:0003908	UBERON:0002087	subclass_of
HP:0100161	HP:0100093	subclass_of
UBERON:0002308	UBERON:0003528	subclass_of
GO:0007030	GO:0016043	subclass_of
HP:0006765	HP:0010622	subclass_of
GO:0070446	GO:0070445	subclass_of
CHEBI:29990	CHEBI:29994	subclass_of
GO:1903848	GO:1905652	subclass_of
UBERON:0010390	UBERON:0000464	subclass_of
UBERON:0013142	UBERON:0001389	subclass_of
GO:1900132	GO:0008289	subclass_of
CL:0000459	CL:0000457	subclass_of
UBERON:0006286	UBERON:0010883	subclass_of
UBERON:0006657	UBERON:0004753	subclass_of
HP:0031588	HP:0100851	subclass_of
HP:0001029	HP:0011121	subclass_of
UBERON:0001500	UBERON:0003662	subclass_of
UBERON:0002031	UBERON:0008397	subclass_of
UBERON:0015790	UBERON:0002470	subclass_of
UBERON:0003059	UBERON:0003077	subclass_of
UBERON:0004060	UBERON:0004022	subclass_of
RO:0002211	RO:0002411	subclass_of
CHEBI:73398	CHEBI:73541	subclass_of
HP:0003321	HP:0004586	subclass_of
GO:0010975	GO:0120035	subclass_of
GO:0043549	GO:0016301	subclass_of
CHEBI:75771	CHEBI:75768	subclass_of
GO:0007320	GO:0048609	subclass_of
GO:0042327	GO:0016310	subclass_of
UBERON:0003355	UBERON:0010371	subclass_of
UBERON:0001886	UBERON:0005283	subclass_of
GO:0071671	GO:0065007	subclass_of
HP:0500159	HP:0500158	subclass_of
GO:1903058	GO:0010638	subclass_of
UBERON:0002019	NCBITaxon:32523	subclass_of
UBERON:0010408	UBERON:0004573	subclass_of
CHEBI:27300	CHEBI:24020	subclass_of
HP:0012742	HP:0001816	subclass_of
HP:0011108	HP:0000246	subclass_of
GO:0048754	UBERON:0000025	subclass_of
HP:0025354	HP:0000118	subclass_of
UBERON:0003698	UBERON:0002395	subclass_of
CHEBI:23367	CHEBI:24431	subclass_of
HP:0410349	HP:0012379	subclass_of
GO:1900125	GO:0065007	subclass_of
GO:0099124	GO:0030424	subclass_of
UBERON:0001041	UBERON:0004921	subclass_of
GO:0099187	GO:0009987	subclass_of
HP:0010012	HP:0005916	subclass_of
UBERON:0002065	UBERON:0002201	subclass_of
UBERON:0001641	UBERON:0017635	subclass_of
PATO:0001625	PATO:0000461	subclass_of
UBERON:0008425	UBERON:0000924	subclass_of
UBERON:0000991	CL:0000586	subclass_of
CL:0000050	GO:0030219	subclass_of
GO:0050871	GO:0065007	subclass_of
CHEBI:81568	CHEBI:50860	subclass_of
PATO:0001818	PATO:0000057	subclass_of
OBO:MAXO_0000379	OBI:0002650	subclass_of
CHEBI:17026	CHEBI:64600	subclass_of
GO:0045980	GO:0006140	subclass_of
UBERON:0018607	UBERON:0018606	subclass_of
HP:0009298	HP:0009281	subclass_of
HP:0025606	HP:0031740	subclass_of
UBERON:0000092	BFO:0000003	subclass_of
UBERON:0001697	UBERON:0004088	subclass_of
UBERON:0035401	UBERON:0004119	subclass_of
GO:0042321	GO:0050802	subclass_of
UBERON:0006517	CARO:0000000	subclass_of
CHEBI:62937	CHEBI:23899	subclass_of
UBERON:0006338	UBERON:0005206	subclass_of
HP:0003358	HP:0011017	subclass_of
HP:0009477	HP:0006152	subclass_of
HP:0007537	HP:0000992	subclass_of
HP:0001947	HP:0001942	subclass_of
HP:0000685	HP:0011061	subclass_of
HP:0006350	HP:0006479	subclass_of
HP:0010817	HP:0010815	subclass_of
UBERON:0018256	UBERON:0001638	subclass_of
GO:0045453	GO:0046849	subclass_of
UBERON:0010423	UBERON:0010422	subclass_of
UBERON:0011975	UBERON:0003866	subclass_of
HP:0000707	HP:0000118	subclass_of
GO:0060413	GO:0003283	subclass_of
GO:1902865	GO:0031076	subclass_of
CL:0000557	PR:000001944	subclass_of
UBERON:0034717	UBERON:0001727	subclass_of
UBERON:0003279	UBERON:0003126	subclass_of
GO:0033014	GO:0044271	subclass_of
NCBITaxon:6237	NCBITaxon:55885	subclass_of
UBERON:0005397	UBERON:0002362	subclass_of
UBERON:0035109	UBERON:0003431	subclass_of
GO:0071887	CL:0000738	subclass_of
HP:0500185	HP:0500184	subclass_of
HP:0001204	HP:0009773	subclass_of
UBERON:0006742	UBERON:0001456	subclass_of
PR:000027222	CHEBI:36080	subclass_of
GO:0062023	GO:0031012	subclass_of
HP:0003941	HP:0009811	subclass_of
HP:0031366	HP:0100649	subclass_of
HP:0009572	HP:0009847	subclass_of
UBERON:0003495	UBERON:0003643	subclass_of
HP:0009148	HP:0009390	subclass_of
UBERON:0006642	UBERON:0005156	subclass_of
UBERON:0034713	UBERON:0000122	subclass_of
UBERON:0010215	UBERON:0010314	subclass_of
UBERON:0002015	CARO:0000000	subclass_of
HP:3000059	HP:0002624	subclass_of
CHEBI:29988	CHEBI:59814	subclass_of
UBERON:0000915	UBERON:0009569	subclass_of
UBERON:5106048	UBERON:5102544	subclass_of
CHEBI:33833	CHEBI:33659	subclass_of
HP:0034201	HP:0034200	subclass_of
UBERON:0014477	CARO:0000000	subclass_of
HP:0008726	HP:0011026	subclass_of
UBERON:0009911	UBERON:0000063	subclass_of
UBERON:0005384	UBERON:0004785	subclass_of
HP:0040007	HP:0200098	subclass_of
UBERON:0015172	UBERON:0001981	subclass_of
HP:0100919	HP:0100899	subclass_of
GO:1901566	GO:0009058	subclass_of
UBERON:0004511	UBERON:0002382	subclass_of
HP:0004448	HP:0006554	subclass_of
GO:0051785	GO:0000280	subclass_of
UBERON:0010721	UBERON:0015100	subclass_of
HP:0100561	HP:0002143	subclass_of
UBERON:0003551	UBERON:0003288	subclass_of
UBERON:0010062	UBERON:0002393	subclass_of
GO:0007275	GO:0048856	subclass_of
